id,source_folder,source_relative_path,remote_path,web_path,file_name,display_name,extension,size_bytes,mtime
591,海通证券,海通证券/20171224-海通证券-选股因子系列研究（三十）：因子择时模型改进与择时指标库构建.pdf,/mnt/research/研报/海通证券/20171224-海通证券-选股因子系列研究（三十）：因子择时模型改进与择时指标库构建.pdf,reports/海通证券/20171224-海通证券-选股因子系列研究（三十）：因子择时模型改进与择时指标库构建.pdf,20171224-海通证券-选股因子系列研究（三十）：因子择时模型改进与择时指标库构建.pdf,20171224-海通证券-选股因子系列研究（三十）：因子择时模型改进与择时指标库构建,pdf,1393218,2026-04-11T16:28:19.145973+00:00
592,海通证券,海通证券/20180104-海通证券-选股因子系列研究（三十一）：因子择时指标的筛选.pdf,/mnt/research/研报/海通证券/20180104-海通证券-选股因子系列研究（三十一）：因子择时指标的筛选.pdf,reports/海通证券/20180104-海通证券-选股因子系列研究（三十一）：因子择时指标的筛选.pdf,20180104-海通证券-选股因子系列研究（三十一）：因子择时指标的筛选.pdf,20180104-海通证券-选股因子系列研究（三十一）：因子择时指标的筛选,pdf,1504730,2026-04-11T16:28:15.519974+00:00
593,海通证券,海通证券/20180110-海通证券-2017因子“奥林匹克”：因子投资与Smart_Beta研究（二）.pdf,/mnt/research/研报/海通证券/20180110-海通证券-2017因子“奥林匹克”：因子投资与Smart_Beta研究（二）.pdf,reports/海通证券/20180110-海通证券-2017因子“奥林匹克”：因子投资与Smart_Beta研究（二）.pdf,20180110-海通证券-2017因子“奥林匹克”：因子投资与Smart_Beta研究（二）.pdf,20180110-海通证券-2017因子“奥林匹克”：因子投资与Smart_Beta研究（二）,pdf,780159,2026-04-11T16:28:10.717974+00:00
594,海通证券,海通证券/20180410-海通证券-行业轮动系列研究7：行业间动量和趋势因子的应用分析.pdf,/mnt/research/研报/海通证券/20180410-海通证券-行业轮动系列研究7：行业间动量和趋势因子的应用分析.pdf,reports/海通证券/20180410-海通证券-行业轮动系列研究7：行业间动量和趋势因子的应用分析.pdf,20180410-海通证券-行业轮动系列研究7：行业间动量和趋势因子的应用分析.pdf,20180410-海通证券-行业轮动系列研究7：行业间动量和趋势因子的应用分析,pdf,1401273,2026-04-11T16:28:08.188974+00:00
595,海通证券,海通证券/20180523-海通证券-选股因子系列研究（三十三）：预期调整类因子的收益特征.pdf,/mnt/research/研报/海通证券/20180523-海通证券-选股因子系列研究（三十三）：预期调整类因子的收益特征.pdf,reports/海通证券/20180523-海通证券-选股因子系列研究（三十三）：预期调整类因子的收益特征.pdf,20180523-海通证券-选股因子系列研究（三十三）：预期调整类因子的收益特征.pdf,20180523-海通证券-选股因子系列研究（三十三）：预期调整类因子的收益特征,pdf,937129,2026-04-11T16:28:04.524974+00:00
596,海通证券,海通证券/20180624-海通证券-选股因子系列研究（三十四）：宏观经济数据可以用来选股吗？.pdf,/mnt/research/研报/海通证券/20180624-海通证券-选股因子系列研究（三十四）：宏观经济数据可以用来选股吗？.pdf,reports/海通证券/20180624-海通证券-选股因子系列研究（三十四）：宏观经济数据可以用来选股吗？.pdf,20180624-海通证券-选股因子系列研究（三十四）：宏观经济数据可以用来选股吗？.pdf,20180624-海通证券-选股因子系列研究（三十四）：宏观经济数据可以用来选股吗？,pdf,1569274,2026-04-11T16:28:01.824975+00:00
597,海通证券,海通证券/20180718-海通证券-行业轮动系列研究12：行业量价因子的使用方法探讨.pdf,/mnt/research/研报/海通证券/20180718-海通证券-行业轮动系列研究12：行业量价因子的使用方法探讨.pdf,reports/海通证券/20180718-海通证券-行业轮动系列研究12：行业量价因子的使用方法探讨.pdf,20180718-海通证券-行业轮动系列研究12：行业量价因子的使用方法探讨.pdf,20180718-海通证券-行业轮动系列研究12：行业量价因子的使用方法探讨,pdf,1105025,2026-04-11T16:27:57.995975+00:00
598,海通证券,海通证券/20180816-海通证券-选股因子系列研究（三十六）：哪些宏观经济指标存在选股效应？.pdf,/mnt/research/研报/海通证券/20180816-海通证券-选股因子系列研究（三十六）：哪些宏观经济指标存在选股效应？.pdf,reports/海通证券/20180816-海通证券-选股因子系列研究（三十六）：哪些宏观经济指标存在选股效应？.pdf,20180816-海通证券-选股因子系列研究（三十六）：哪些宏观经济指标存在选股效应？.pdf,20180816-海通证券-选股因子系列研究（三十六）：哪些宏观经济指标存在选股效应？,pdf,1758856,2026-04-11T16:27:55.424975+00:00
599,海通证券,海通证券/20180828-海通证券-选股因子系列研究（三十七）：A股是否存在异质动量效应？.pdf,/mnt/research/研报/海通证券/20180828-海通证券-选股因子系列研究（三十七）：A股是否存在异质动量效应？.pdf,reports/海通证券/20180828-海通证券-选股因子系列研究（三十七）：A股是否存在异质动量效应？.pdf,20180828-海通证券-选股因子系列研究（三十七）：A股是否存在异质动量效应？.pdf,20180828-海通证券-选股因子系列研究（三十七）：A股是否存在异质动量效应？,pdf,935387,2026-04-11T16:27:50.856975+00:00
600,海通证券,海通证券/20180912-海通证券-FICC系列研究之十一：揭开“逆周期因子”的神秘面纱.pdf,/mnt/research/研报/海通证券/20180912-海通证券-FICC系列研究之十一：揭开“逆周期因子”的神秘面纱.pdf,reports/海通证券/20180912-海通证券-FICC系列研究之十一：揭开“逆周期因子”的神秘面纱.pdf,20180912-海通证券-FICC系列研究之十一：揭开“逆周期因子”的神秘面纱.pdf,20180912-海通证券-FICC系列研究之十一：揭开“逆周期因子”的神秘面纱,pdf,1324307,2026-04-11T16:27:48.525975+00:00
601,海通证券,海通证券/20190221-海通证券-选股因子系列研究（四十五）：质量因子.pdf,/mnt/research/研报/海通证券/20190221-海通证券-选股因子系列研究（四十五）：质量因子.pdf,reports/海通证券/20190221-海通证券-选股因子系列研究（四十五）：质量因子.pdf,20190221-海通证券-选股因子系列研究（四十五）：质量因子.pdf,20190221-海通证券-选股因子系列研究（四十五）：质量因子,pdf,1849692,2026-04-11T16:27:45.583976+00:00
602,海通证券,海通证券/20190416-海通证券-选股因子系列研究（四十六）：日内分时成交中的玄机.pdf,/mnt/research/研报/海通证券/20190416-海通证券-选股因子系列研究（四十六）：日内分时成交中的玄机.pdf,reports/海通证券/20190416-海通证券-选股因子系列研究（四十六）：日内分时成交中的玄机.pdf,20190416-海通证券-选股因子系列研究（四十六）：日内分时成交中的玄机.pdf,20190416-海通证券-选股因子系列研究（四十六）：日内分时成交中的玄机,pdf,2473938,2026-04-11T16:27:39.842976+00:00
603,海通证券,海通证券/20190509-海通证券-选股因子系列研究（四十七）：捕捉投资者的交易意愿.pdf,/mnt/research/研报/海通证券/20190509-海通证券-选股因子系列研究（四十七）：捕捉投资者的交易意愿.pdf,reports/海通证券/20190509-海通证券-选股因子系列研究（四十七）：捕捉投资者的交易意愿.pdf,20190509-海通证券-选股因子系列研究（四十七）：捕捉投资者的交易意愿.pdf,20190509-海通证券-选股因子系列研究（四十七）：捕捉投资者的交易意愿,pdf,3490810,2026-04-11T16:27:34.400976+00:00
604,海通证券,海通证券/20190617-海通证券-金融科技（Fintech）和数据挖掘研究（三）：量化因子的批量生产与集中管理.pdf,/mnt/research/研报/海通证券/20190617-海通证券-金融科技（Fintech）和数据挖掘研究（三）：量化因子的批量生产与集中管理.pdf,reports/海通证券/20190617-海通证券-金融科技（Fintech）和数据挖掘研究（三）：量化因子的批量生产与集中管理.pdf,20190617-海通证券-金融科技（Fintech）和数据挖掘研究（三）：量化因子的批量生产与集中管理.pdf,20190617-海通证券-金融科技（Fintech）和数据挖掘研究（三）：量化因子的批量生产与集中管理,pdf,2542314,2026-04-11T16:27:27.322977+00:00
605,海通证券,海通证券/20190824-海通证券-选股因子系列研究（五十三）：上市公司股价关系网因子.pdf,/mnt/research/研报/海通证券/20190824-海通证券-选股因子系列研究（五十三）：上市公司股价关系网因子.pdf,reports/海通证券/20190824-海通证券-选股因子系列研究（五十三）：上市公司股价关系网因子.pdf,20190824-海通证券-选股因子系列研究（五十三）：上市公司股价关系网因子.pdf,20190824-海通证券-选股因子系列研究（五十三）：上市公司股价关系网因子,pdf,2736707,2026-04-11T16:27:22.682977+00:00
606,海通证券,海通证券/20190924-海通证券-选股因子系列研究（五十五）：价量波动幅度.pdf,/mnt/research/研报/海通证券/20190924-海通证券-选股因子系列研究（五十五）：价量波动幅度.pdf,reports/海通证券/20190924-海通证券-选股因子系列研究（五十五）：价量波动幅度.pdf,20190924-海通证券-选股因子系列研究（五十五）：价量波动幅度.pdf,20190924-海通证券-选股因子系列研究（五十五）：价量波动幅度,pdf,1748076,2026-04-11T16:27:17.492977+00:00
607,海通证券,海通证券/20191107-海通证券-选股因子系列研究（五十六）：买卖单数据中的Alpha.pdf,/mnt/research/研报/海通证券/20191107-海通证券-选股因子系列研究（五十六）：买卖单数据中的Alpha.pdf,reports/海通证券/20191107-海通证券-选股因子系列研究（五十六）：买卖单数据中的Alpha.pdf,20191107-海通证券-选股因子系列研究（五十六）：买卖单数据中的Alpha.pdf,20191107-海通证券-选股因子系列研究（五十六）：买卖单数据中的Alpha,pdf,2434814,2026-04-11T16:27:13.011978+00:00
608,海通证券,海通证券/20191128-海通证券-从三季度大幅回撤说起：CTA多因子策略反思与改进方向.pdf,/mnt/research/研报/海通证券/20191128-海通证券-从三季度大幅回撤说起：CTA多因子策略反思与改进方向.pdf,reports/海通证券/20191128-海通证券-从三季度大幅回撤说起：CTA多因子策略反思与改进方向.pdf,20191128-海通证券-从三季度大幅回撤说起：CTA多因子策略反思与改进方向.pdf,20191128-海通证券-从三季度大幅回撤说起：CTA多因子策略反思与改进方向,pdf,1972422,2026-04-11T16:27:08.059978+00:00
609,海通证券,海通证券/20191225-海通证券-金融工程专题报告：短周期交易策略研究之二，基于日内收益分布特征的股指期货交易策略.pdf,/mnt/research/研报/海通证券/20191225-海通证券-金融工程专题报告：短周期交易策略研究之二，基于日内收益分布特征的股指期货交易策略.pdf,reports/海通证券/20191225-海通证券-金融工程专题报告：短周期交易策略研究之二，基于日内收益分布特征的股指期货交易策略.pdf,20191225-海通证券-金融工程专题报告：短周期交易策略研究之二，基于日内收益分布特征的股指期货交易策略.pdf,20191225-海通证券-金融工程专题报告：短周期交易策略研究之二，基于日内收益分布特征的股指期货交易策略,pdf,1166370,2026-04-11T16:27:03.203978+00:00
610,海通证券,海通证券/20200112-海通证券-选股因子系列研究（五十七）：基于主动买入行为的选股因子.pdf,/mnt/research/研报/海通证券/20200112-海通证券-选股因子系列研究（五十七）：基于主动买入行为的选股因子.pdf,reports/海通证券/20200112-海通证券-选股因子系列研究（五十七）：基于主动买入行为的选股因子.pdf,20200112-海通证券-选股因子系列研究（五十七）：基于主动买入行为的选股因子.pdf,20200112-海通证券-选股因子系列研究（五十七）：基于主动买入行为的选股因子,pdf,3604618,2026-04-11T16:27:00.037978+00:00
611,海通证券,海通证券/20200214-海通证券-选股因子系列研究（五十八）：知情交易与主买主卖.pdf,/mnt/research/研报/海通证券/20200214-海通证券-选股因子系列研究（五十八）：知情交易与主买主卖.pdf,reports/海通证券/20200214-海通证券-选股因子系列研究（五十八）：知情交易与主买主卖.pdf,20200214-海通证券-选股因子系列研究（五十八）：知情交易与主买主卖.pdf,20200214-海通证券-选股因子系列研究（五十八）：知情交易与主买主卖,pdf,2926102,2026-04-11T16:26:50.894979+00:00
612,海通证券,海通证券/20200223-海通证券-选股因子系列研究（五十九）：基于逐笔成交数据的高频因子梳理.pdf,/mnt/research/研报/海通证券/20200223-海通证券-选股因子系列研究（五十九）：基于逐笔成交数据的高频因子梳理.pdf,reports/海通证券/20200223-海通证券-选股因子系列研究（五十九）：基于逐笔成交数据的高频因子梳理.pdf,20200223-海通证券-选股因子系列研究（五十九）：基于逐笔成交数据的高频因子梳理.pdf,20200223-海通证券-选股因子系列研究（五十九）：基于逐笔成交数据的高频因子梳理,pdf,1876521,2026-04-11T16:26:44.082979+00:00
613,海通证券,海通证券/20210120-海通证券-选股因子系列研究（七十二）：大单的精细化处理与大单因子重构.pdf,/mnt/research/研报/海通证券/20210120-海通证券-选股因子系列研究（七十二）：大单的精细化处理与大单因子重构.pdf,reports/海通证券/20210120-海通证券-选股因子系列研究（七十二）：大单的精细化处理与大单因子重构.pdf,20210120-海通证券-选股因子系列研究（七十二）：大单的精细化处理与大单因子重构.pdf,20210120-海通证券-选股因子系列研究（七十二）：大单的精细化处理与大单因子重构,pdf,936221,2026-04-11T16:26:39.091980+00:00
614,海通证券,海通证券/20221024-海通证券-选股因子系列研究（八十五）：买卖单主动成交中的隐藏信息.pdf,/mnt/research/研报/海通证券/20221024-海通证券-选股因子系列研究（八十五）：买卖单主动成交中的隐藏信息.pdf,reports/海通证券/20221024-海通证券-选股因子系列研究（八十五）：买卖单主动成交中的隐藏信息.pdf,20221024-海通证券-选股因子系列研究（八十五）：买卖单主动成交中的隐藏信息.pdf,20221024-海通证券-选股因子系列研究（八十五）：买卖单主动成交中的隐藏信息,pdf,1264638,2026-04-11T16:26:36.235980+00:00
615,海通证券,海通证券/20230108-海通证券-高频因子2022年度总结（上）：高频因子在量化选股策略中已不可或缺？以中证1000增强为例.pdf,/mnt/research/研报/海通证券/20230108-海通证券-高频因子2022年度总结（上）：高频因子在量化选股策略中已不可或缺？以中证1000增强为例.pdf,reports/海通证券/20230108-海通证券-高频因子2022年度总结（上）：高频因子在量化选股策略中已不可或缺？以中证1000增强为例.pdf,20230108-海通证券-高频因子2022年度总结（上）：高频因子在量化选股策略中已不可或缺？以中证1000增强为例.pdf,20230108-海通证券-高频因子2022年度总结（上）：高频因子在量化选股策略中已不可或缺？以中证1000增强为例,pdf,2017193,2026-04-11T16:26:33.313980+00:00
616,海通证券,海通证券/20230130-海通证券-选股因子系列研究（八十六）：深度学习高频因子的特征工程.pdf,/mnt/research/研报/海通证券/20230130-海通证券-选股因子系列研究（八十六）：深度学习高频因子的特征工程.pdf,reports/海通证券/20230130-海通证券-选股因子系列研究（八十六）：深度学习高频因子的特征工程.pdf,20230130-海通证券-选股因子系列研究（八十六）：深度学习高频因子的特征工程.pdf,20230130-海通证券-选股因子系列研究（八十六）：深度学习高频因子的特征工程,pdf,1196158,2026-04-11T16:26:27.031981+00:00
617,海通证券,海通证券/20230513-海通证券-选股因子系列研究（八十七）：高频与日度量价数据混合的深度学习因子.pdf,/mnt/research/研报/海通证券/20230513-海通证券-选股因子系列研究（八十七）：高频与日度量价数据混合的深度学习因子.pdf,reports/海通证券/20230513-海通证券-选股因子系列研究（八十七）：高频与日度量价数据混合的深度学习因子.pdf,20230513-海通证券-选股因子系列研究（八十七）：高频与日度量价数据混合的深度学习因子.pdf,20230513-海通证券-选股因子系列研究（八十七）：高频与日度量价数据混合的深度学习因子,pdf,1617705,2026-04-11T16:26:22.693981+00:00
618,海通证券,海通证券/20231025-海通证券-选股因子系列研究（八十九）：买入评级因子的改进及其在大盘股优选策略中的应用.pdf,/mnt/research/研报/海通证券/20231025-海通证券-选股因子系列研究（八十九）：买入评级因子的改进及其在大盘股优选策略中的应用.pdf,reports/海通证券/20231025-海通证券-选股因子系列研究（八十九）：买入评级因子的改进及其在大盘股优选策略中的应用.pdf,20231025-海通证券-选股因子系列研究（八十九）：买入评级因子的改进及其在大盘股优选策略中的应用.pdf,20231025-海通证券-选股因子系列研究（八十九）：买入评级因子的改进及其在大盘股优选策略中的应用,pdf,982924,2026-04-11T16:26:17.416981+00:00
619,海通证券,海通证券/20240126-海通证券-选股因子系列研究（九十三）：深度学习因子的“模型动物园”.pdf,/mnt/research/研报/海通证券/20240126-海通证券-选股因子系列研究（九十三）：深度学习因子的“模型动物园”.pdf,reports/海通证券/20240126-海通证券-选股因子系列研究（九十三）：深度学习因子的“模型动物园”.pdf,20240126-海通证券-选股因子系列研究（九十三）：深度学习因子的“模型动物园”.pdf,20240126-海通证券-选股因子系列研究（九十三）：深度学习因子的“模型动物园”,pdf,1629748,2026-04-11T16:26:15.351981+00:00
620,海通证券,海通证券/20240206-海通证券-选股因子系列研究（九十四）：卖方分析师的目标价，有用吗？怎么用？.pdf,/mnt/research/研报/海通证券/20240206-海通证券-选股因子系列研究（九十四）：卖方分析师的目标价，有用吗？怎么用？.pdf,reports/海通证券/20240206-海通证券-选股因子系列研究（九十四）：卖方分析师的目标价，有用吗？怎么用？.pdf,20240206-海通证券-选股因子系列研究（九十四）：卖方分析师的目标价，有用吗？怎么用？.pdf,20240206-海通证券-选股因子系列研究（九十四）：卖方分析师的目标价，有用吗？怎么用？,pdf,1162078,2026-04-11T16:26:11.925982+00:00
621,海通证券,海通证券/20240220-海通证券-选股因子系列研究（九十五）：冲击成本的预测和应用.pdf,/mnt/research/研报/海通证券/20240220-海通证券-选股因子系列研究（九十五）：冲击成本的预测和应用.pdf,reports/海通证券/20240220-海通证券-选股因子系列研究（九十五）：冲击成本的预测和应用.pdf,20240220-海通证券-选股因子系列研究（九十五）：冲击成本的预测和应用.pdf,20240220-海通证券-选股因子系列研究（九十五）：冲击成本的预测和应用,pdf,1116577,2026-04-11T16:26:09.590982+00:00
622,海通证券,海通证券/20240227-海通证券-金融工程专题报告：本轮小微盘股回撤期间，各类投资者的持仓如何变化？.pdf,/mnt/research/研报/海通证券/20240227-海通证券-金融工程专题报告：本轮小微盘股回撤期间，各类投资者的持仓如何变化？.pdf,reports/海通证券/20240227-海通证券-金融工程专题报告：本轮小微盘股回撤期间，各类投资者的持仓如何变化？.pdf,20240227-海通证券-金融工程专题报告：本轮小微盘股回撤期间，各类投资者的持仓如何变化？.pdf,20240227-海通证券-金融工程专题报告：本轮小微盘股回撤期间，各类投资者的持仓如何变化？,pdf,1243819,2026-04-11T16:26:07.417982+00:00
623,海通证券,海通证券/20240422-海通证券-选股因子系列（九十六）：动量beta的择时、优选与alpha因子构建.pdf,/mnt/research/研报/海通证券/20240422-海通证券-选股因子系列（九十六）：动量beta的择时、优选与alpha因子构建.pdf,reports/海通证券/20240422-海通证券-选股因子系列（九十六）：动量beta的择时、优选与alpha因子构建.pdf,20240422-海通证券-选股因子系列（九十六）：动量beta的择时、优选与alpha因子构建.pdf,20240422-海通证券-选股因子系列（九十六）：动量beta的择时、优选与alpha因子构建,pdf,1246967,2026-04-11T16:26:04.828982+00:00
624,海通证券,海通证券/《他山之石》实证系列之一：从持股变动挖掘股票情绪信息.pdf,/mnt/research/研报/海通证券/《他山之石》实证系列之一：从持股变动挖掘股票情绪信息.pdf,reports/海通证券/《他山之石》实证系列之一：从持股变动挖掘股票情绪信息.pdf,《他山之石》实证系列之一：从持股变动挖掘股票情绪信息.pdf,《他山之石》实证系列之一：从持股变动挖掘股票情绪信息,pdf,2011173,2026-04-11T16:26:02.230982+00:00
625,海通证券,海通证券/他山之石本土实证之三：聚焦被“忽视”的超预期.pdf,/mnt/research/研报/海通证券/他山之石本土实证之三：聚焦被“忽视”的超预期.pdf,reports/海通证券/他山之石本土实证之三：聚焦被“忽视”的超预期.pdf,他山之石本土实证之三：聚焦被“忽视”的超预期.pdf,他山之石本土实证之三：聚焦被“忽视”的超预期,pdf,2130843,2026-04-11T16:25:57.063983+00:00
626,海通证券,海通证券/他山之石本土实证系列之五：过去26周最高价及其出现时间的动量效应.pdf,/mnt/research/研报/海通证券/他山之石本土实证系列之五：过去26周最高价及其出现时间的动量效应.pdf,reports/海通证券/他山之石本土实证系列之五：过去26周最高价及其出现时间的动量效应.pdf,他山之石本土实证系列之五：过去26周最高价及其出现时间的动量效应.pdf,他山之石本土实证系列之五：过去26周最高价及其出现时间的动量效应,pdf,436213,2026-04-11T16:25:52.915983+00:00
627,海通证券,海通证券/他山之石本土实证系列之六：券商分析师覆盖变化对个股的影响.pdf,/mnt/research/研报/海通证券/他山之石本土实证系列之六：券商分析师覆盖变化对个股的影响.pdf,reports/海通证券/他山之石本土实证系列之六：券商分析师覆盖变化对个股的影响.pdf,他山之石本土实证系列之六：券商分析师覆盖变化对个股的影响.pdf,他山之石本土实证系列之六：券商分析师覆盖变化对个股的影响,pdf,1025911,2026-04-11T16:25:51.685983+00:00
628,海通证券,海通证券/他山之石本土实证系列之四：ATR是一个更好的趋势确认指标吗.pdf,/mnt/research/研报/海通证券/他山之石本土实证系列之四：ATR是一个更好的趋势确认指标吗.pdf,reports/海通证券/他山之石本土实证系列之四：ATR是一个更好的趋势确认指标吗.pdf,他山之石本土实证系列之四：ATR是一个更好的趋势确认指标吗.pdf,他山之石本土实证系列之四：ATR是一个更好的趋势确认指标吗,pdf,855482,2026-04-11T16:25:48.962983+00:00
629,海通证券,海通证券/他山之石系列三十一.pdf,/mnt/research/研报/海通证券/他山之石系列三十一.pdf,reports/海通证券/他山之石系列三十一.pdf,他山之石系列三十一.pdf,他山之石系列三十一,pdf,1853498,2026-04-11T16:25:46.879983+00:00
630,海通证券,海通证券/他山之石系列之三十二.pdf,/mnt/research/研报/海通证券/他山之石系列之三十二.pdf,reports/海通证券/他山之石系列之三十二.pdf,他山之石系列之三十二.pdf,他山之石系列之三十二,pdf,2990122,2026-04-11T16:25:42.175984+00:00
631,海通证券,海通证券/价值投资系列之二——历史盈利对股票收益预.pdf,/mnt/research/研报/海通证券/价值投资系列之二——历史盈利对股票收益预.pdf,reports/海通证券/价值投资系列之二——历史盈利对股票收益预.pdf,价值投资系列之二——历史盈利对股票收益预.pdf,价值投资系列之二——历史盈利对股票收益预,pdf,1136684,2026-04-11T16:25:34.908984+00:00
632,海通证券,海通证券/海通证券 他山之石.pdf,/mnt/research/研报/海通证券/海通证券 他山之石.pdf,reports/海通证券/海通证券 他山之石.pdf,海通证券 他山之石.pdf,海通证券 他山之石,pdf,101815374,2026-04-11T16:25:31.677984+00:00
633,海通证券,海通证券/选股因子系列研究（六十九）——高频因子的现实与幻想.pdf,/mnt/research/研报/海通证券/选股因子系列研究（六十九）——高频因子的现实与幻想.pdf,reports/海通证券/选股因子系列研究（六十九）——高频因子的现实与幻想.pdf,选股因子系列研究（六十九）——高频因子的现实与幻想.pdf,选股因子系列研究（六十九）——高频因子的现实与幻想,pdf,2223405,2026-04-11T16:21:53.318999+00:00
634,海通证券,海通证券/高频量价因子在股票与期货中的表现.pdf,/mnt/research/研报/海通证券/高频量价因子在股票与期货中的表现.pdf,reports/海通证券/高频量价因子在股票与期货中的表现.pdf,高频量价因子在股票与期货中的表现.pdf,高频量价因子在股票与期货中的表现,pdf,1912087,2026-04-11T16:21:48.887999+00:00
635,渤海证券,渤海证券/20171011-渤海证券-多因子模型研究之一单因子测试.pdf,/mnt/research/研报/渤海证券/20171011-渤海证券-多因子模型研究之一单因子测试.pdf,reports/渤海证券/20171011-渤海证券-多因子模型研究之一单因子测试.pdf,20171011-渤海证券-多因子模型研究之一单因子测试.pdf,20171011-渤海证券-多因子模型研究之一单因子测试,pdf,1684987,2026-04-11T16:21:45.025999+00:00
636,渤海证券,渤海证券/20180416-渤海证券-多因子模型研究之三：风险模型与组合优化.pdf,/mnt/research/研报/渤海证券/20180416-渤海证券-多因子模型研究之三：风险模型与组合优化.pdf,reports/渤海证券/20180416-渤海证券-多因子模型研究之三：风险模型与组合优化.pdf,20180416-渤海证券-多因子模型研究之三：风险模型与组合优化.pdf,20180416-渤海证券-多因子模型研究之三：风险模型与组合优化,pdf,1258712,2026-04-11T16:21:41.306999+00:00
637,渤海证券,渤海证券/20180926-渤海证券-多因子模型研究系列之五：使用BanditLearning算法的多因子模型.pdf,/mnt/research/研报/渤海证券/20180926-渤海证券-多因子模型研究系列之五：使用BanditLearning算法的多因子模型.pdf,reports/渤海证券/20180926-渤海证券-多因子模型研究系列之五：使用BanditLearning算法的多因子模型.pdf,20180926-渤海证券-多因子模型研究系列之五：使用BanditLearning算法的多因子模型.pdf,20180926-渤海证券-多因子模型研究系列之五：使用BanditLearning算法的多因子模型,pdf,1232240,2026-04-11T16:21:38.548000+00:00
638,渤海证券,渤海证券/20190318-渤海证券-金融工程专题报告：SVM模型在多因子股票池上的择时应用.pdf,/mnt/research/研报/渤海证券/20190318-渤海证券-金融工程专题报告：SVM模型在多因子股票池上的择时应用.pdf,reports/渤海证券/20190318-渤海证券-金融工程专题报告：SVM模型在多因子股票池上的择时应用.pdf,20190318-渤海证券-金融工程专题报告：SVM模型在多因子股票池上的择时应用.pdf,20190318-渤海证券-金融工程专题报告：SVM模型在多因子股票池上的择时应用,pdf,967401,2026-04-11T16:21:36.055000+00:00
639,渤海证券,渤海证券/20191213-渤海证券-金融工程专题报告：动量类新因子以及结合基本面的动量反转测试.pdf,/mnt/research/研报/渤海证券/20191213-渤海证券-金融工程专题报告：动量类新因子以及结合基本面的动量反转测试.pdf,reports/渤海证券/20191213-渤海证券-金融工程专题报告：动量类新因子以及结合基本面的动量反转测试.pdf,20191213-渤海证券-金融工程专题报告：动量类新因子以及结合基本面的动量反转测试.pdf,20191213-渤海证券-金融工程专题报告：动量类新因子以及结合基本面的动量反转测试,pdf,1180375,2026-04-11T16:21:34.242000+00:00
640,渤海证券,渤海证券/20240329-渤海证券-行业轮动研究之八：使用量价、基本面与资金面因子构建行业轮动模型.pdf,/mnt/research/研报/渤海证券/20240329-渤海证券-行业轮动研究之八：使用量价、基本面与资金面因子构建行业轮动模型.pdf,reports/渤海证券/20240329-渤海证券-行业轮动研究之八：使用量价、基本面与资金面因子构建行业轮动模型.pdf,20240329-渤海证券-行业轮动研究之八：使用量价、基本面与资金面因子构建行业轮动模型.pdf,20240329-渤海证券-行业轮动研究之八：使用量价、基本面与资金面因子构建行业轮动模型,pdf,1180689,2026-04-11T16:21:31.518000+00:00
641,湘财证券,湘财证券/20120709-湘财证券-一致预期差优选策略周报.pdf,/mnt/research/研报/湘财证券/20120709-湘财证券-一致预期差优选策略周报.pdf,reports/湘财证券/20120709-湘财证券-一致预期差优选策略周报.pdf,20120709-湘财证券-一致预期差优选策略周报.pdf,20120709-湘财证券-一致预期差优选策略周报,pdf,577142,2026-04-11T16:21:28.933000+00:00
642,湘财证券,湘财证券/20140518-湘财证券-一致预期差优量化选股周报.pdf,/mnt/research/研报/湘财证券/20140518-湘财证券-一致预期差优量化选股周报.pdf,reports/湘财证券/20140518-湘财证券-一致预期差优量化选股周报.pdf,20140518-湘财证券-一致预期差优量化选股周报.pdf,20140518-湘财证券-一致预期差优量化选股周报,pdf,527627,2026-04-11T16:21:27.861000+00:00
643,湘财证券,湘财证券/20201117-湘财证券-多因子分域研究系列（九）：三因子模型下的残差动量因子分域探究之上证50指数篇.pdf,/mnt/research/研报/湘财证券/20201117-湘财证券-多因子分域研究系列（九）：三因子模型下的残差动量因子分域探究之上证50指数篇.pdf,reports/湘财证券/20201117-湘财证券-多因子分域研究系列（九）：三因子模型下的残差动量因子分域探究之上证50指数篇.pdf,20201117-湘财证券-多因子分域研究系列（九）：三因子模型下的残差动量因子分域探究之上证50指数篇.pdf,20201117-湘财证券-多因子分域研究系列（九）：三因子模型下的残差动量因子分域探究之上证50指数篇,pdf,1137431,2026-04-11T16:21:26.835000+00:00
644,湘财证券,湘财证券/20221227-湘财证券-估值与成长因子（行业轮动专题一）：基于财报数据的行业轮动策略.pdf,/mnt/research/研报/湘财证券/20221227-湘财证券-估值与成长因子（行业轮动专题一）：基于财报数据的行业轮动策略.pdf,reports/湘财证券/20221227-湘财证券-估值与成长因子（行业轮动专题一）：基于财报数据的行业轮动策略.pdf,20221227-湘财证券-估值与成长因子（行业轮动专题一）：基于财报数据的行业轮动策略.pdf,20221227-湘财证券-估值与成长因子（行业轮动专题一）：基于财报数据的行业轮动策略,pdf,1521465,2026-04-11T16:21:24.550000+00:00
